,id,num_bidders
7880,81_41,7
7881,81_42,17
7882,81_43,12
7883,81_44,22
7884,81_45,12
7885,81_46,18
7886,81_47,12
7887,81_48,9
7888,81_49,14
7889,81_5,14
7890,81_50,19
7891,81_6,19
7892,81_7,7
7893,81_8,15
7894,81_9,25
7895,82_1,17
7896,82_10,13
7897,82_11,13
7898,82_12,22
7899,82_13,18
7900,82_14,8
7901,82_15,14
7902,82_16,18
7903,82_17,8
7904,82_18,11
7905,82_19,9
7906,82_2,8
7907,82_20,11
7908,82_21,16
7909,82_22,8
7910,82_23,5
7911,82_24,15
7912,82_25,18
7913,82_26,12
7914,82_27,18
7915,82_28,10
7916,82_29,16
7917,82_3,22
7918,82_30,25
7919,82_31,8
7920,82_32,12
7921,82_33,15
7922,82_34,15
7923,82_35,12
7924,82_36,18
7925,82_37,16
7926,82_38,17
7927,82_39,8
7928,82_4,11
7929,82_40,7
7930,82_41,8
7931,82_42,14
7932,82_43,14
7933,82_44,13
7934,82_45,7
7935,82_46,14
7936,82_47,9
7937,82_48,11
7938,82_49,16
7939,82_5,7
7940,82_50,12
7941,82_6,17
7942,82_7,9
7943,82_8,3
7944,82_9,17
7945,83_1,17
7946,83_10,15
7947,83_11,18
7948,83_12,9
7949,83_13,11
7950,83_14,10
7951,83_16,13
7952,83_17,10
7953,83_18,13
7954,83_19,10
7955,83_2,2
7956,83_20,10
7957,83_21,20
7958,83_22,9
7959,83_23,13
7960,83_24,13
7961,83_25,10
7962,83_26,5
7963,83_27,12
7964,83_28,8
7965,83_29,7
7966,83_3,11
7967,83_30,6
7968,83_31,15
7969,83_32,10
7970,83_33,9
7971,83_34,14
7972,83_35,12
7973,83_36,5
7974,83_37,10
7975,83_38,6
7976,83_39,10
7977,83_4,16
7978,83_40,16
7979,83_41,7
7980,83_42,10
7981,83_43,12
7982,83_44,15
7983,83_45,12
7984,83_46,8
7985,83_47,5
7986,83_48,12
7987,83_49,10
7988,83_5,14
7989,83_50,19
7990,83_6,14
7991,83_7,8
7992,83_8,9
7993,83_9,8
7994,84_1,8
7995,84_10,14
7996,84_11,7
7997,84_12,9
7998,84_13,16
7999,84_15,12
8000,84_16,9
8001,84_17,14
8002,84_18,17
8003,84_19,8
8004,84_2,8
8005,84_20,15
8006,84_21,7
8007,84_22,4
8008,84_23,5
8009,84_24,8
8010,84_25,12
8011,84_26,14
8012,84_27,8
8013,84_28,18
8014,84_29,5
8015,84_3,14
8016,84_30,9
8017,84_31,10
8018,84_32,5
8019,84_33,22
8020,84_34,15
8021,84_35,12
8022,84_36,14
8023,84_37,10
8024,84_38,4
8025,84_39,9
8026,84_4,19
8027,84_40,9
8028,84_41,15
8029,84_42,13
8030,84_43,20
8031,84_44,6
8032,84_45,13
8033,84_46,8
8034,84_47,10
8035,84_48,11
8036,84_49,12
8037,84_5,18
8038,84_50,12
8039,84_6,12
8040,84_7,12
8041,84_8,10
8042,84_9,9
8043,85_1,10
8044,85_10,10
8045,85_11,18
8046,85_12,16
8047,85_13,8
8048,85_14,5
8049,85_15,11
8050,85_16,9
8051,85_17,13
8052,85_18,17
8053,85_19,16
8054,85_2,8
8055,85_20,13
8056,85_21,17
8057,85_22,2
8058,85_23,12
8059,85_24,6
8060,85_25,17
8061,85_26,15
8062,85_27,17
8063,85_28,13
8064,85_3,9
8065,85_30,12
8066,85_31,9
8067,85_32,10
8068,85_33,10
8069,85_34,6
8070,85_35,13
8071,85_36,17
8072,85_37,10
8073,85_38,18
8074,85_39,16
8075,85_4,9
8076,85_40,12
8077,85_41,13
8078,85_42,12
8079,85_43,17
8080,85_44,7
8081,85_45,17
8082,85_46,10
8083,85_47,5
8084,85_48,15
8085,85_49,5
8086,85_5,14
8087,85_50,7
8088,85_6,12
8089,85_7,12
8090,85_8,12
8091,85_9,10
8092,86_1,14
8093,86_10,3
8094,86_11,18
8095,86_12,15
8096,86_13,16
8097,86_14,10
8098,86_15,6
8099,86_16,12
8100,86_17,13
8101,86_18,11
8102,86_19,11
8103,86_2,10
8104,86_20,12
8105,86_21,23
8106,86_22,14
8107,86_23,16
8108,86_24,11
8109,86_25,7
8110,86_26,15
8111,86_27,7
8112,86_28,14
8113,86_29,15
8114,86_3,13
8115,86_30,14
8116,86_31,19
8117,86_32,12
8118,86_33,7
8119,86_34,20
8120,86_35,5
8121,86_36,13
8122,86_37,6
8123,86_38,13
8124,86_39,7
8125,86_4,30
8126,86_40,2
8127,86_41,12
8128,86_42,10
8129,86_43,12
8130,86_44,12
8131,86_45,22
8132,86_46,11
8133,86_47,11
8134,86_48,7
8135,86_49,12
8136,86_5,11
8137,86_50,12
8138,86_6,12
8139,86_7,4
8140,86_8,17
8141,86_9,17
8142,87_1,16
8143,87_10,5
8144,87_11,21
8145,87_12,3
8146,87_13,11
8147,87_14,9
8148,87_15,12
8149,87_16,7
8150,87_17,9
8151,87_18,15
8152,87_19,15
8153,87_2,15
8154,87_20,12
8155,87_21,5
8156,87_22,7
8157,87_23,10
8158,87_24,5
8159,87_25,9
8160,87_26,13
8161,87_27,14
8162,87_28,15
8163,87_29,11
8164,87_3,13
8165,87_30,8
8166,87_31,11
8167,87_32,9
8168,87_33,5
8169,87_34,10
8170,87_35,17
8171,87_36,10
8172,87_37,12
8173,87_38,14
8174,87_39,18
8175,87_4,24
8176,87_40,19
8177,87_41,16
8178,87_42,11
8179,87_43,15
8180,87_44,8
8181,87_45,9
8182,87_46,12
8183,87_47,10
8184,87_49,8
8185,87_5,16
8186,87_50,10
8187,87_6,13
8188,87_7,16
8189,87_8,7
8190,87_9,9
8191,88_1,10
8192,88_10,16
8193,88_11,8
8194,88_12,18
8195,88_13,11
8196,88_14,8
8197,88_15,10
8198,88_16,8
8199,88_17,8
8200,88_18,7
8201,88_19,12
8202,88_2,14
8203,88_20,8
8204,88_21,17
8205,88_22,12
8206,88_23,11
8207,88_24,7
8208,88_25,15
8209,88_26,16
8210,88_27,9
8211,88_28,14
8212,88_29,14
8213,88_3,9
8214,88_30,9
8215,88_31,18
8216,88_32,9
8217,88_33,12
8218,88_34,7
8219,88_35,15
8220,88_36,12
8221,88_37,13
8222,88_38,20
8223,88_39,4
8224,88_4,7
8225,88_40,6
8226,88_41,9
8227,88_42,21
8228,88_43,32
8229,88_44,13
8230,88_45,8
8231,88_46,8
8232,88_47,10
8233,88_48,17
8234,88_49,13
8235,88_5,7
8236,88_50,9
8237,88_6,11
8238,88_7,15
8239,88_8,10
8240,88_9,7
8241,89_1,18
8242,89_10,12
8243,89_11,8
8244,89_12,14
8245,89_13,15
8246,89_14,20
8247,89_15,12
8248,89_16,5
8249,89_17,9
8250,89_18,13
8251,89_19,7
8252,89_2,4
8253,89_20,14
8254,89_21,8
8255,89_22,17
8256,89_23,5
8257,89_24,8
8258,89_25,10
8259,89_26,12
8260,89_27,9
8261,89_28,11
8262,89_29,11
8263,89_3,13
8264,89_30,14
8265,89_31,15
8266,89_32,5
8267,89_33,10
8268,89_34,15
8269,89_35,7
8270,89_36,10
8271,89_37,31
8272,89_38,5
8273,89_39,12
8274,89_4,8
8275,89_40,11
8276,89_41,20
8277,89_42,12
8278,89_43,6
8279,89_44,19
8280,89_45,10
8281,89_46,16
8282,89_47,8
8283,89_48,17
8284,89_49,15
8285,89_5,13
8286,89_50,12
8287,89_6,9
8288,89_7,15
8289,89_8,13
8290,89_9,10
8291,8_1,14
8292,8_10,13
8293,8_11,14
8294,8_12,13
8295,8_13,17
8296,8_14,11
8297,8_15,8
8298,8_16,17
8299,8_17,17
8300,8_18,13
8301,8_19,10
8302,8_2,6
8303,8_20,16
8304,8_21,21
8305,8_22,7
8306,8_23,12
8307,8_24,13
8308,8_25,16
8309,8_26,14
8310,8_27,13
8311,8_28,19
8312,8_29,10
8313,8_3,9
8314,8_30,13
8315,8_31,22
8316,8_32,17
8317,8_33,5
8318,8_34,14
8319,8_35,6
8320,8_36,22
8321,8_37,14
8322,8_38,9
8323,8_39,25
8324,8_4,19
8325,8_40,11
8326,8_41,7
8327,8_42,18
8328,8_43,7
8329,8_44,16
8330,8_45,11
8331,8_46,11
8332,8_47,15
8333,8_48,10
8334,8_49,13
8335,8_5,8
8336,8_50,13
8337,8_6,14
8338,8_7,16
8339,8_8,18
8340,8_9,10
8341,90_1,9
8342,90_10,12
8343,90_11,16
8344,90_12,16
8345,90_13,17
8346,90_14,12
8347,90_15,12
8348,90_16,14
8349,90_17,13
8350,90_18,10
8351,90_19,6
8352,90_2,14
8353,90_20,9
8354,90_21,15
8355,90_22,21
8356,90_23,14
8357,90_24,22
8358,90_25,18
8359,90_26,12
8360,90_27,6
8361,90_28,13
8362,90_29,23
8363,90_3,11
8364,90_30,16
8365,90_31,8
8366,90_32,8
8367,90_33,20
8368,90_34,10
8369,90_35,11
8370,90_36,17
8371,90_37,15
8372,90_38,9
8373,90_39,10
8374,90_4,6
8375,90_40,11
8376,90_41,7
8377,90_42,1
8378,90_43,20
8379,90_44,16
8380,90_45,20
8381,90_46,13
8382,90_47,13
8383,90_48,19
8384,90_49,8
8385,90_5,17
8386,90_50,16
8387,90_6,10
8388,90_7,15
8389,90_8,10
8390,90_9,11
8391,91_1,19
8392,91_10,13
8393,91_11,15
8394,91_12,9
8395,91_13,8
8396,91_14,5
8397,91_15,15
8398,91_16,22
8399,91_17,13
8400,91_18,15
8401,91_19,10
8402,91_2,18
8403,91_20,7
8404,91_21,8
8405,91_22,14
8406,91_23,12
8407,91_24,12
8408,91_25,4
8409,91_26,23
8410,91_27,13
8411,91_28,13
8412,91_29,7
8413,91_3,12
8414,91_30,9
8415,91_31,9
8416,91_32,5
8417,91_33,15
8418,91_34,13
8419,91_35,14
8420,91_36,10
8421,91_37,13
8422,91_38,19
8423,91_39,19
8424,91_4,16
8425,91_40,18
8426,91_41,8
8427,91_42,24
8428,91_43,6
8429,91_44,11
8430,91_45,10
8431,91_46,10
8432,91_47,10
8433,91_48,12
8434,91_49,12
8435,91_5,19
8436,91_50,10
8437,91_6,11
8438,91_7,12
8439,91_8,11
8440,91_9,9
8441,92_1,7
8442,92_10,10
8443,92_11,15
8444,92_12,6
8445,92_13,10
8446,92_14,11
8447,92_15,17
8448,92_16,17
8449,92_17,8
8450,92_18,23
8451,92_19,9
8452,92_2,14
8453,92_20,10
8454,92_21,7
8455,92_22,8
8456,92_23,6
8457,92_24,15
8458,92_25,12
8459,92_26,5
8460,92_27,11
8461,92_28,14
8462,92_29,9
8463,92_3,12
8464,92_30,18
8465,92_31,3
8466,92_32,11
8467,92_33,8
8468,92_34,19
8469,92_35,6
8470,92_36,13
8471,92_37,6
8472,92_38,11
8473,92_39,13
8474,92_4,14
8475,92_40,16
8476,92_41,16
8477,92_42,17
8478,92_43,8
8479,92_44,15
8480,92_45,9
8481,92_46,16
8482,92_47,15
8483,92_48,12
8484,92_49,12
8485,92_5,18
8486,92_50,5
8487,92_6,20
8488,92_7,12
8489,92_8,7
8490,92_9,25
8491,93_1,14
8492,93_10,16
8493,93_11,8
8494,93_12,15
8495,93_13,10
8496,93_14,9
8497,93_15,13
8498,93_16,15
8499,93_17,14
8500,93_18,19
8501,93_19,16
8502,93_2,9
8503,93_20,16
8504,93_21,5
8505,93_22,8
8506,93_23,18
8507,93_24,20
8508,93_25,11
8509,93_26,13
8510,93_27,13
8511,93_28,10
8512,93_29,9
8513,93_3,9
8514,93_30,13
8515,93_31,15
8516,93_32,10
8517,93_33,12
8518,93_34,6
8519,93_35,19
8520,93_36,12
8521,93_37,12
8522,93_38,13
8523,93_39,15
8524,93_4,8
8525,93_40,22
8526,93_41,11
8527,93_42,11
8528,93_43,7
8529,93_44,15
8530,93_45,15
8531,93_46,15
8532,93_47,11
8533,93_48,17
8534,93_49,13
8535,93_5,13
8536,93_50,13
8537,93_6,13
8538,93_7,6
8539,93_8,8
8540,93_9,8
8541,94_1,14
8542,94_10,17
8543,94_11,17
8544,94_12,18
8545,94_13,12
8546,94_14,14
8547,94_15,14
8548,94_16,14
8549,94_18,11
8550,94_19,24
8551,94_2,14
8552,94_20,8
8553,94_21,16
8554,94_22,8
8555,94_23,13
8556,94_24,3
8557,94_25,7
8558,94_26,12
8559,94_27,6
8560,94_28,16
8561,94_29,10
8562,94_3,18
8563,94_30,11
8564,94_31,11
8565,94_32,9
8566,94_33,20
8567,94_34,8
8568,94_35,9
8569,94_36,8
8570,94_37,19
8571,94_38,16
8572,94_39,15
8573,94_4,12
8574,94_40,12
8575,94_41,9
8576,94_42,18
8577,94_43,15
8578,94_44,11
8579,94_45,15
8580,94_46,15
8581,94_47,9
8582,94_48,20
8583,94_49,13
8584,94_5,11
8585,94_50,8
8586,94_6,13
8587,94_7,17
8588,94_8,16
8589,94_9,10
8590,95_1,16
8591,95_10,9
8592,95_11,13
8593,95_12,7
8594,95_13,5
8595,95_14,5
8596,95_15,10
8597,95_16,11
8598,95_17,5
8599,95_18,11
8600,95_19,11
8601,95_2,12
8602,95_20,12
8603,95_21,19
8604,95_22,10
8605,95_23,10
8606,95_24,12
8607,95_25,11
8608,95_26,16
8609,95_27,9
8610,95_28,4
8611,95_29,15
8612,95_3,17
8613,95_30,5
8614,95_31,7
8615,95_32,14
8616,95_33,14
8617,95_34,22
8618,95_35,12
8619,95_36,17
8620,95_37,7
8621,95_38,7
8622,95_39,12
8623,95_4,17
8624,95_40,14
8625,95_41,15
8626,95_42,10
8627,95_43,14
8628,95_44,10
8629,95_45,11
8630,95_46,10
8631,95_47,7
8632,95_48,15
8633,95_49,19
8634,95_5,12
8635,95_50,13
8636,95_6,10
8637,95_7,10
8638,95_8,14
8639,95_9,15
8640,96_1,8
8641,96_10,11
8642,96_11,12
8643,96_12,11
8644,96_13,19
8645,96_14,11
8646,96_15,11
8647,96_16,10
8648,96_17,18
8649,96_18,7
8650,96_19,7
8651,96_2,4
8652,96_20,17
8653,96_21,15
8654,96_22,10
8655,96_23,10
8656,96_24,10
8657,96_25,12
8658,96_26,12
8659,96_27,13
8660,96_28,13
8661,96_29,12
8662,96_3,10
8663,96_30,15
8664,96_31,15
8665,96_32,9
8666,96_33,18
8667,96_34,18
8668,96_35,11
8669,96_36,22
8670,96_37,15
8671,96_38,13
8672,96_39,21
8673,96_4,18
8674,96_40,15
8675,96_41,12
8676,96_42,17
8677,96_43,14
8678,96_44,14
8679,96_45,16
8680,96_46,15
8681,96_47,11
8682,96_48,4
8683,96_49,14
8684,96_5,18
8685,96_50,11
8686,96_6,8
8687,96_7,12
8688,96_8,9
8689,96_9,13
8690,97_1,10
8691,97_10,11
8692,97_11,13
8693,97_12,22
8694,97_13,13
8695,97_14,18
8696,97_15,13
8697,97_16,7
8698,97_17,11
8699,97_18,17
8700,97_19,16
8701,97_2,7
8702,97_20,12
8703,97_21,8
8704,97_22,15
8705,97_23,13
8706,97_24,14
8707,97_25,12
8708,97_26,7
8709,97_27,18
8710,97_28,7
8711,97_29,8
8712,97_3,11
8713,97_30,15
8714,97_31,7
8715,97_32,14
8716,97_33,21
8717,97_34,15
8718,97_35,13
8719,97_36,8
8720,97_37,15
8721,97_38,7
8722,97_39,8
8723,97_4,13
8724,97_40,12
8725,97_41,16
8726,97_42,8
8727,97_43,18
8728,97_44,14
8729,97_45,9
8730,97_46,10
8731,97_47,18
8732,97_48,15
8733,97_49,13
8734,97_5,12
8735,97_50,14
8736,97_6,20
8737,97_7,15
8738,97_8,14
8739,97_9,7
8740,98_1,10
8741,98_10,9
8742,98_11,12
8743,98_12,10
8744,98_13,9
8745,98_14,16
8746,98_15,12
8747,98_16,15
8748,98_17,15
8749,98_18,12
8750,98_19,17
8751,98_2,22
8752,98_20,9
8753,98_21,11
8754,98_22,18
8755,98_23,17
8756,98_24,16
8757,98_26,12
8758,98_27,12
8759,98_28,12
8760,98_29,9
8761,98_3,14
8762,98_30,12
8763,98_31,6
8764,98_32,8
8765,98_33,18
8766,98_34,9
8767,98_35,12
8768,98_36,15
8769,98_37,12
8770,98_38,9
8771,98_39,10
8772,98_4,17
8773,98_40,12
8774,98_41,8
8775,98_42,12
8776,98_43,7
8777,98_44,19
8778,98_45,14
8779,98_46,13
8780,98_47,17
8781,98_48,14
8782,98_49,22
8783,98_5,9
8784,98_50,7
8785,98_6,13
8786,98_7,12
8787,98_8,17
8788,98_9,12
8789,99_1,11
8790,99_10,18
8791,99_11,17
8792,99_12,13
8793,99_13,11
8794,99_14,8
8795,99_15,15
8796,99_16,17
8797,99_17,13
8798,99_18,18
8799,99_19,11
8800,99_2,17
8801,99_20,8
8802,99_21,18
8803,99_22,14
8804,99_23,11
8805,99_24,17
8806,99_25,16
8807,99_26,14
8808,99_27,13
8809,99_28,6
8810,99_29,15
8811,99_3,11
8812,99_30,10
8813,99_31,5
8814,99_32,10
8815,99_33,24
8816,99_34,8
8817,99_35,11
8818,99_36,15
8819,99_37,9
8820,99_38,12
8821,99_39,22
8822,99_4,15
8823,99_40,14
8824,99_41,9
8825,99_42,11
8826,99_43,13
8827,99_44,23
8828,99_45,8
8829,99_46,5
8830,99_47,6
8831,99_48,12
8832,99_49,10
8833,99_5,15
8834,99_50,15
8835,99_6,10
8836,99_7,11
8837,99_8,16
8838,99_9,14
8839,9_1,11
8840,9_10,19
8841,9_11,15
8842,9_12,11
8843,9_13,7
8844,9_14,17
8845,9_15,7
8846,9_16,15
8847,9_17,16
8848,9_18,18
8849,9_19,28
8850,9_2,14
8851,9_20,8
8852,9_21,4
8853,9_22,8
8854,9_23,11
8855,9_24,9
8856,9_25,10
8857,9_26,17
8858,9_27,18
8859,9_28,10
8860,9_29,10
8861,9_3,12
8862,9_30,21
8863,9_31,13
8864,9_32,22
8865,9_33,15
8866,9_34,13
8867,9_35,4
8868,9_36,11
8869,9_37,22
8870,9_38,12
8871,9_39,5
8872,9_4,13
8873,9_40,20
8874,9_41,11
8875,9_42,10
8876,9_43,5
8877,9_44,10
8878,9_45,11
8879,9_46,17
8880,9_47,8
8881,9_48,4
8882,9_49,17
8883,9_5,7
8884,9_50,11
8885,9_6,16
8886,9_7,15
8887,9_8,12
8888,9_9,9
